"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","MARST","HISPAN","HISPAND","CITIZEN","RACASIAN","RACBLK","RACPACIS","RACWHT","RACOTHER","EDUC","EDUCD","EMPSTAT","EMPSTATD","LABFORCE","OCC2010","UHRSWORK","INCTOT","FTOTINC","POVERTY"
2022,202201,947215,2022001034299,2562.56,2022009472151,36,0,40136,1,1,2552.55,2,54,6,0,0,0,1,1,1,2,1,6,63,3,30,1,4110,0,19400,19400,103
2022,202201,947215,2022001034299,2562.56,2022009472151,36,0,40136,1,2,1931.93,1,50,6,0,0,0,1,1,1,2,1,4,40,3,30,1,9920,0,0,19400,103
2022,202201,947225,2022001034427,700.7,2022009472251,36,103,330736,1,1,700.7,1,69,6,0,0,0,1,1,1,2,1,11,114,3,30,1,4720,0,25100,25100,186
2022,202201,947235,2022001034664,1101.1,2022009472351,36,55,90236,1,1,1101.1,1,55,1,0,0,0,1,1,1,2,1,11,114,1,10,2,10,40,95000,147000,501
2022,202201,947235,2022001034664,1101.1,2022009472351,36,55,90236,1,2,770.77,2,52,1,0,0,3,1,1,1,2,1,10,101,1,10,2,4010,45,52000,147000,501
2022,202201,947235,2022001034664,1101.1,2022009472351,36,55,90236,1,3,870.87,2,25,6,0,0,3,1,1,1,2,1,6,63,3,30,1,3400,20,2000,2000,14
2022,202201,947245,2022001034832,1321.32,2022009472451,36,119,310336,1,1,1311.31,2,70,6,0,0,0,1,1,1,2,1,11,115,1,10,2,410,35,643800,643800,501
2022,202201,947255,2022001034989,320.32,2022009472551,36,0,270136,1,1,320.32,2,49,6,0,0,0,1,1,1,2,1,11,116,1,10,2,1650,80,59000,59000,404
2022,202201,947265,2022001035273,1431.43,2022009472651,36,0,270236,1,1,1431.43,1,21,6,0,0,0,1,1,1,2,1,7,71,1,10,2,1560,50,5600,5600,38
2022,202201,947265,2022001035273,1431.43,2022009472651,36,0,270236,1,2,900.9,1,24,6,0,0,0,1,1,1,2,1,2,23,1,10,2,9360,60,20000,20000,137
2022,202201,947265,2022001035273,1431.43,2022009472651,36,0,270236,1,3,890.89,1,24,6,0,0,0,1,1,1,2,1,6,63,1,10,2,1000,30,33750,33750,231
2022,202201,947275,2022001035581,330.33,2022009472751,36,0,70436,1,1,340.34,2,84,5,0,0,0,1,1,1,2,1,6,65,3,30,1,9920,0,31100,67600,398
2022,202201,947275,2022001035581,330.33,2022009472751,36,0,70436,1,2,280.28,1,55,4,0,0,0,1,1,1,2,1,8,81,1,10,2,600,45,36500,67600,398
2022,202201,947285,2022001035800,280.28,2022009472851,36,0,130036,1,1,280.28,1,63,2,0,0,0,1,1,1,2,1,10,101,1,10,2,430,45,106000,106000,501
2022,202201,947295,2022001035962,330.33,2022009472951,36,0,50036,1,1,330.33,2,68,1,0,0,0,1,1,1,2,1,11,115,1,10,2,3060,40,105000,113400,501
2022,202201,947295,2022001035962,330.33,2022009472951,36,0,50036,1,2,410.41,1,67,1,0,0,0,1,1,1,2,1,8,81,3,30,1,5240,0,8400,113400,501
2022,202201,947305,2022001036276,2752.75,2022009473051,36,81,441136,1,1,2752.75,2,30,6,0,0,0,1,2,1,2,1,10,101,1,10,2,840,50,115000,115000,501
2022,202201,947315,2022001036417,1021.02,2022009473151,36,61,412136,1,1,1011.01,1,47,2,0,0,2,2,1,1,1,1,11,116,1,10,2,2200,40,126000,126000,501
2022,202201,947325,2022001036604,600.6,2022009473251,36,61,412136,1,1,590.59,1,63,4,0,0,0,1,1,1,2,1,10,101,1,10,2,2750,35,25100,30100,160
2022,202201,947325,2022001036604,600.6,2022009473251,36,61,412136,1,2,600.6,2,41,6,1,100,3,1,1,1,2,2,11,114,3,30,1,2200,6,5000,30100,160
2022,202201,947335,2022001036780,1721.72,2022009473351,36,55,90636,1,1,1721.72,2,58,1,0,0,0,1,1,1,2,1,11,114,1,10,2,4700,40,40000,801000,501
2022,202201,947335,2022001036780,1721.72,2022009473351,36,55,90636,1,2,1861.86,1,52,1,0,0,0,1,1,1,2,1,10,101,1,10,2,4700,55,761000,801000,501
2022,202201,947345,2022001036903,550.55,2022009473451,36,59,321036,1,1,550.55,2,60,4,0,0,0,1,1,1,2,1,11,114,3,30,1,2850,0,31300,31300,214
2022,202201,947355,2022001037037,940.94,2022009473551,36,59,320236,1,1,940.94,1,60,4,4,420,0,1,1,1,2,1,7,71,1,10,2,10,12,160000,160000,501
2022,202201,947365,2022001037239,390.39,2022009473651,36,0,150036,1,1,390.39,1,65,1,0,0,0,1,1,1,2,1,6,64,1,10,2,6440,16,18400,45400,268
2022,202201,947365,2022001037239,390.39,2022009473651,36,0,150036,1,2,320.32,2,63,1,0,0,0,1,1,1,2,1,6,63,1,10,2,3950,45,27000,45400,268
2022,202201,947375,2022001037405,650.65,2022009473751,36,0,250036,1,1,650.65,1,48,1,0,0,0,1,1,1,2,1,11,116,1,10,2,430,50,90000,155000,501
2022,202201,947375,2022001037405,650.65,2022009473751,36,0,250036,1,2,900.9,2,42,1,0,0,0,1,1,1,2,1,11,114,1,10,2,2310,40,65000,155000,501
2022,202201,947375,2022001037405,650.65,2022009473751,36,0,250036,1,3,710.71,2,5,6,0,0,0,1,1,1,2,1,1,11,0,0,0,9920,0,9999999,155000,501
2022,202201,947385,2022001037605,1281.28,2022009473851,36,81,440236,1,1,1281.28,1,66,6,0,0,0,1,1,1,2,1,10,101,3,30,1,9920,0,37000,37000,275
2022,202201,947395,2022001037815,790.79,2022009473951,36,5,420836,1,1,790.79,2,32,6,0,0,0,1,1,1,2,1,10,101,1,10,2,4720,40,30070,30070,155
2022,202201,947395,2022001037815,790.79,2022009473951,36,5,420836,1,2,770.77,2,2,6,0,0,0,1,1,1,2,1,0,1,0,0,0,9920,0,9999999,30070,155
2022,202201,947405,2022001038003,320.32,2022009474051,36,0,20036,1,1,320.32,2,21,6,0,0,0,1,1,1,2,1,7,71,1,10,2,4600,25,7000,7000,48
2022,202201,947415,2022001038194,610.61,2022009474151,36,29,120736,1,1,610.61,1,35,1,0,0,0,1,1,1,2,1,10,101,1,10,2,1530,40,90000,135000,474
2022,202201,947415,2022001038194,610.61,2022009474151,36,29,120736,1,2,540.54,2,29,1,0,0,0,1,1,1,2,1,11,114,1,10,2,2310,40,45000,135000,474
2022,202201,947415,2022001038194,610.61,2022009474151,36,29,120736,1,3,500.5,2,1,6,0,0,0,1,1,1,2,1,0,1,0,0,0,9920,0,9999999,135000,474
2022,202201,947415,2022001038194,610.61,2022009474151,36,29,120736,1,4,470.47,1,0,6,0,0,0,1,1,1,2,1,0,1,0,0,0,9920,0,9999999,135000,474
2022,202201,947425,2022001038314,2242.24,2022009474251,36,47,430136,1,1,2242.24,2,32,1,0,0,0,1,1,1,2,2,11,114,1,10,2,3150,32,87000,179000,501
2022,202201,947425,2022001038314,2242.24,2022009474251,36,47,430136,1,2,2242.24,1,32,1,0,0,0,1,1,1,2,2,11,114,1,10,2,4800,35,92000,179000,501
2022,202201,947425,2022001038314,2242.24,2022009474251,36,47,430136,1,3,3053.05,2,0,6,0,0,0,1,1,1,2,2,0,1,0,0,0,9920,0,9999999,179000,501
2022,202201,947435,2022001038508,800.8,2022009474351,36,0,220436,1,1,810.81,2,33,6,0,0,0,1,1,1,2,1,6,63,1,12,2,5240,20,21000,21000,109
2022,202201,947435,2022001038508,800.8,2022009474351,36,0,220436,1,2,620.62,1,10,6,0,0,0,1,1,1,2,1,2,22,0,0,0,9920,0,9999999,21000,109
2022,202201,947445,2022001038761,240.24,2022009474451,36,0,220436,1,1,240.24,1,42,1,0,0,0,1,1,1,2,1,7,71,1,10,2,3400,80,65000,110200,253
2022,202201,947445,2022001038761,240.24,2022009474451,36,0,220436,1,2,320.32,2,42,1,0,0,0,1,1,1,2,1,7,71,1,10,2,5240,42,37000,110200,253
2022,202201,947445,2022001038761,240.24,2022009474451,36,0,220436,1,3,170.17,2,16,6,0,0,0,1,1,1,2,1,4,40,1,10,2,4720,20,1800,110200,253
2022,202201,947445,2022001038761,240.24,2022009474451,36,0,220436,1,4,170.17,2,15,6,0,0,0,1,1,1,2,1,4,40,0,0,0,9920,0,0,110200,253
2022,202201,947445,2022001038761,240.24,2022009474451,36,0,220436,1,5,280.28,2,14,6,0,0,0,1,1,1,2,1,2,25,0,0,0,9920,0,9999999,110200,253
2022,202201,947445,2022001038761,240.24,2022009474451,36,0,220436,1,6,200.2,1,13,6,0,0,0,1,1,1,2,1,2,25,0,0,0,9920,0,9999999,110200,253
2022,202201,947445,2022001038761,240.24,2022009474451,36,0,220436,1,7,230.23,2,21,6,0,0,0,1,1,1,2,1,2,26,1,10,2,4720,20,6400,110200,253
2022,202201,947456,2022001038970,6876.87,2022009474561,36,61,412136,1,1,6876.87,1,29,6,0,0,0,1,1,1,2,1,10,101,1,10,2,10,65,300000,300000,501
2022,202201,947466,2022001039242,1151.15,2022009474661,36,61,411236,1,1,1161.16,2,50,1,4,460,0,1,1,1,2,1,10,101,1,10,2,850,40,72000,127000,501
2022,202201,947466,2022001039242,1151.15,2022009474661,36,61,411236,1,2,2142.14,1,53,1,4,460,3,1,1,1,2,1,6,63,1,10,2,6530,40,55000,127000,501
2022,202201,947466,2022001039242,1151.15,2022009474661,36,61,411236,1,3,1521.52,1,9,6,4,460,0,1,1,1,2,1,1,17,0,0,0,9920,0,9999999,127000,501
2022,202201,947476,2022001039389,320.32,2022009474761,36,0,240436,1,1,320.32,2,24,6,0,0,0,1,1,1,2,1,6,63,1,10,2,5540,40,40000,40000,274
2022,202201,947486,2022001039579,1081.08,2022009474861,36,5,422136,1,1,1081.08,2,77,5,2,200,0,1,1,1,1,2,4,40,3,30,1,9920,0,10300,10300,76
2022,202201,947496,2022001039735,620.62,2022009474961,36,0,130036,1,1,630.63,1,61,1,0,0,3,1,2,1,1,1,6,63,3,30,1,10,0,0,370000,501
2022,202201,947496,2022001039735,620.62,2022009474961,36,0,130036,1,2,490.49,1,37,1,0,0,0,1,1,1,2,1,11,114,1,10,2,430,50,370000,370000,501
2022,202201,947506,2022001039854,850.85,2022009475061,36,0,70236,1,1,840.84,2,90,5,0,0,0,1,1,1,2,1,6,61,3,30,1,9920,0,24000,106000,501
2022,202201,947506,2022001039854,850.85,2022009475061,36,0,70236,1,2,690.69,1,58,2,0,0,0,1,1,1,2,1,6,63,1,10,2,9310,40,82000,106000,501
2022,202201,947516,2022001039987,870.87,2022009475161,36,29,120336,1,1,870.87,2,79,1,0,0,2,1,1,1,2,1,2,26,3,30,1,9920,0,11600,44300,261
2022,202201,947516,2022001039987,870.87,2022009475161,36,29,120336,1,2,830.83,1,83,1,0,0,2,1,1,1,2,1,1,17,3,30,1,9920,0,32700,44300,261
2022,202201,947526,2022001040168,500.5,2022009475261,36,81,441136,1,1,490.49,1,61,1,0,0,0,1,1,1,2,1,8,81,1,10,2,1000,30,91000,93400,497
2022,202201,947526,2022001040168,500.5,2022009475261,36,81,441136,1,2,350.35,2,59,1,0,0,3,2,1,1,1,1,10,101,1,10,2,2340,2,2400,93400,497
2022,202201,947536,2022001040359,330.33,2022009475361,36,87,300336,1,1,330.33,1,33,1,0,0,0,1,1,1,2,1,6,63,1,10,2,140,38,120000,120000,260
2022,202201,947536,2022001040359,330.33,2022009475361,36,87,300336,1,2,360.36,2,33,1,0,0,0,1,1,1,2,1,6,63,3,30,1,9920,0,0,120000,260
2022,202201,947536,2022001040359,330.33,2022009475361,36,87,300336,1,3,340.34,2,12,6,0,0,0,1,1,1,2,1,2,22,0,0,0,9920,0,9999999,120000,260
2022,202201,947536,2022001040359,330.33,2022009475361,36,87,300336,1,4,350.35,2,10,6,0,0,0,1,1,1,2,1,1,17,0,0,0,9920,0,9999999,120000,260
2022,202201,947536,2022001040359,330.33,2022009475361,36,87,300336,1,5,420.42,1,8,6,0,0,0,1,1,1,2,1,1,16,0,0,0,9920,0,9999999,120000,260
2022,202201,947536,2022001040359,330.33,2022009475361,36,87,300336,1,6,350.35,2,6,6,0,0,0,1,1,1,2,1,1,12,0,0,0,9920,0,9999999,120000,260
2022,202201,947536,2022001040359,330.33,2022009475361,36,87,300336,1,7,430.43,1,3,6,0,0,0,1,1,1,2,1,0,2,0,0,0,9920,0,9999999,120000,260
2022,202201,947536,2022001040359,330.33,2022009475361,36,87,300336,1,8,440.44,1,0,6,0,0,0,1,1,1,2,1,0,1,0,0,0,9920,0,9999999,120000,260
2022,202201,947546,2022001040593,450.45,2022009475461,36,0,20036,1,1,450.45,2,47,1,0,0,0,1,1,1,2,1,11,114,1,10,2,4700,25,38000,95000,433
2022,202201,947546,2022001040593,450.45,2022009475461,36,0,20036,1,2,410.41,1,47,1,0,0,0,1,1,1,2,1,6,63,1,10,2,9130,45,30000,95000,433
2022,202201,947546,2022001040593,450.45,2022009475461,36,0,20036,1,3,540.54,1,21,6,0,0,0,1,1,1,2,1,6,63,1,10,2,3930,32,27000,95000,433
2022,202201,947556,2022001040743,240.24,2022009475561,36,89,10036,1,1,240.24,1,53,6,0,0,0,1,1,1,2,1,6,63,1,10,2,6050,50,51000,51000,349
2022,202201,947566,2022001040855,1091.09,2022009475661,36,81,441036,1,1,1091.09,1,61,1,0,0,1,1,2,1,1,1,7,71,3,30,1,4750,0,0,86900,245
2022,202201,947566,2022001040855,1091.09,2022009475661,36,81,441036,1,2,950.95,2,64,1,0,0,1,1,2,1,1,1,6,63,3,30,1,9920,0,1200,86900,245
2022,202201,947566,2022001040855,1091.09,2022009475661,36,81,441036,1,3,1341.34,1,30,1,0,0,0,1,1,1,1,2,10,101,1,10,2,4850,40,33700,86900,245
2022,202201,947566,2022001040855,1091.09,2022009475661,36,81,441036,1,4,1211.21,1,1,6,0,0,0,1,1,1,1,2,0,1,0,0,0,9920,0,9999999,86900,245
2022,202201,947566,2022001040855,1091.09,2022009475661,36,81,441036,1,5,1261.26,2,30,1,0,0,1,1,2,1,1,1,10,101,1,10,2,4700,40,52000,86900,245
2022,202201,947576,2022001041020,2102.1,2022009475761,36,47,431436,1,1,2112.11,1,58,3,0,0,2,1,2,1,1,1,11,114,1,10,2,3910,35,57000,57000,390
2022,202201,947586,2022001041226,440.44,2022009475861,36,13,260036,1,1,450.45,2,53,1,0,0,0,1,1,1,2,1,10,101,1,10,2,3050,30,106000,151000,501
2022,202201,947586,2022001041226,440.44,2022009475861,36,13,260036,1,2,260.26,1,50,1,0,0,0,1,1,1,2,1,6,63,1,10,2,410,50,45000,151000,501
2022,202201,947586,2022001041226,440.44,2022009475861,36,13,260036,1,3,390.39,2,14,6,0,0,0,1,1,1,2,1,3,30,0,0,0,9920,0,9999999,151000,501
2022,202201,947596,2022001041458,520.52,2022009475961,36,103,330536,1,1,520.52,1,68,1,0,0,0,1,1,1,2,1,11,114,3,30,1,10,0,401000,1323800,501
2022,202201,947596,2022001041458,520.52,2022009475961,36,103,330536,1,2,500.5,2,72,1,0,0,0,1,1,1,2,1,10,101,3,30,1,9920,0,161800,1323800,501
2022,202201,947596,2022001041458,520.52,2022009475961,36,103,330536,1,3,730.73,2,35,6,0,0,0,1,1,1,2,1,10,101,1,10,2,850,50,761000,1323800,501
2022,202201,947606,2022001041560,740.74,2022009476061,36,81,440836,1,1,730.73,2,53,1,0,0,0,1,1,1,2,1,7,71,1,10,2,5240,55,64000,120500,345
2022,202201,947606,2022001041560,740.74,2022009476061,36,81,440836,1,2,630.63,1,69,1,0,0,0,1,2,1,1,1,5,50,3,30,1,9920,0,11000,120500,345
2022,202201,947606,2022001041560,740.74,2022009476061,36,81,440836,1,3,620.62,1,26,6,0,0,0,1,2,1,2,1,7,71,1,10,2,4000,34,17500,120500,345
2022,202201,947606,2022001041560,740.74,2022009476061,36,81,440836,1,4,710.71,2,25,6,0,0,0,1,2,1,2,1,6,63,1,10,2,4110,32,15000,120500,345
2022,202201,947606,2022001041560,740.74,2022009476061,36,81,440836,1,5,720.72,2,23,6,0,0,0,1,2,1,2,1,6,65,1,10,2,4110,28,13000,120500,345
2022,202201,947616,2022001041761,510.51,2022009476161,36,0,240336,1,1,510.51,1,23,1,0,0,0,1,1,1,2,1,6,63,3,30,1,9920,0,0,34000,181
2022,202201,947616,2022001041761,510.51,2022009476161,36,0,240336,1,2,750.75,2,21,1,0,0,0,1,1,1,2,1,7,71,1,10,2,2630,36,34000,34000,181
2022,202201,947626,2022001042014,750.75,2022009476261,36,109,230036,1,1,750.75,1,69,6,0,0,0,1,1,1,2,1,11,116,1,10,2,2200,20,88020,88020,501
2022,202201,947636,2022001042188,100.1,2022009476361,36,59,321236,1,1,90.09,2,84,5,0,0,0,1,1,1,2,1,8,81,3,30,1,9920,0,33000,78700,464
2022,202201,947636,2022001042188,100.1,2022009476361,36,59,321236,1,2,110.11,2,57,4,0,0,0,1,1,1,2,1,7,71,1,10,2,2540,47,45700,78700,464
2022,202201,947646,2022001042306,1581.58,2022009476461,36,47,431136,1,1,1581.58,1,52,1,0,0,2,1,1,1,2,1,10,101,1,10,2,2540,34,45500,140500,493
2022,202201,947646,2022001042306,1581.58,2022009476461,36,47,431136,1,2,1481.48,2,39,1,0,0,0,1,1,1,2,1,10,101,1,10,2,2330,40,95000,140500,493
2022,202201,947646,2022001042306,1581.58,2022009476461,36,47,431136,1,3,1311.31,1,4,6,0,0,1,1,1,1,2,1,0,2,0,0,0,9920,0,9999999,140500,493
2022,202201,947646,2022001042306,1581.58,2022009476461,36,47,431136,1,4,1311.31,1,2,6,0,0,1,1,1,1,2,1,0,1,0,0,0,9920,0,9999999,140500,493
2022,202201,947656,2022001042501,1841.84,2022009476561,36,59,320136,1,1,1841.84,2,48,1,0,0,0,1,1,1,2,1,11,115,1,10,2,720,45,50000,351000,501
2022,202201,947656,2022001042501,1841.84,2022009476561,36,59,320136,1,2,1991.99,1,49,1,0,0,0,1,1,1,2,1,11,115,1,10,2,430,40,300000,351000,501
2022,202201,947656,2022001042501,1841.84,2022009476561,36,59,320136,1,3,1511.51,2,16,6,0,0,0,1,1,1,2,1,4,40,1,10,2,2340,2,1000,351000,501
2022,202201,947666,2022001042695,880.88,2022009476661,36,91,180136,1,1,880.88,2,73,4,0,0,0,1,1,1,2,1,10,101,3,30,1,9920,0,62100,62100,461
2022,202201,947676,2022001042805,330.33,2022009476761,36,55,90236,1,1,330.33,2,70,4,2,200,0,1,1,1,2,2,6,63,3,30,1,9920,0,13600,13600,101
2022,202201,947686,2022001042961,230.23,2022009476861,36,119,311236,1,1,220.22,1,45,1,0,0,2,2,1,1,1,1,10,101,1,10,2,1410,40,169120,282220,501
2022,202201,947686,2022001042961,230.23,2022009476861,36,119,311236,1,2,320.32,2,43,1,0,0,2,2,1,1,1,1,11,114,1,10,2,3160,40,95000,282220,501
2022,202201,947686,2022001042961,230.23,2022009476861,36,119,311236,1,3,270.27,1,16,6,0,0,0,2,1,1,1,1,3,30,3,30,1,9920,0,0,282220,501
2022,202201,947686,2022001042961,230.23,2022009476861,36,119,311236,1,4,280.28,1,79,1,0,0,2,2,1,1,1,1,4,40,3,30,1,9920,0,18100,282220,501
2022,202201,947686,2022001042961,230.23,2022009476861,36,119,311236,1,5,270.27,2,76,1,0,0,2,2,1,1,1,1,7,71,3,30,1,9920,0,0,282220,501
2022,202201,947696,2022001043088,1021.02,2022009476961,36,13,260036,1,1,1031.03,2,39,1,0,0,0,1,1,1,2,1,10,101,1,10,2,5250,40,80000,123800,501
2022,202201,947696,2022001043088,1021.02,2022009476961,36,13,260036,1,2,1151.15,1,56,1,0,0,0,1,1,1,2,1,10,101,3,30,1,9920,0,43800,123800,501
2022,202201,947696,2022001043088,1021.02,2022009476961,36,13,260036,1,3,740.74,1,16,6,0,0,0,1,1,1,2,1,4,40,3,30,1,9920,0,0,123800,501
2022,202201,947706,2022001043330,330.33,2022009477061,36,0,130036,1,1,320.32,1,66,1,0,0,0,1,1,1,2,1,8,81,1,10,2,6200,40,97000,123000,501
2022,202201,947706,2022001043330,330.33,2022009477061,36,0,130036,1,2,370.37,2,63,1,0,0,0,1,1,1,2,1,8,81,1,10,2,230,37,26000,123000,501
2022,202201,947716,2022001043543,2182.18,2022009477161,36,119,310236,1,1,2182.18,2,54,2,0,0,0,1,1,1,2,1,11,114,1,10,2,800,60,125000,125000,501
2022,202201,947726,2022001043682,1131.13,2022009477261,36,103,330236,1,1,1121.12,1,32,1,0,0,0,1,1,1,2,1,7,71,1,10,2,1020,40,145000,185000,501
2022,202201,947726,2022001043682,1131.13,2022009477261,36,103,330236,1,2,1011.01,2,32,1,0,0,0,1,1,1,2,1,11,114,3,30,1,2320,40,40000,185000,501
2022,202201,947726,2022001043682,1131.13,2022009477261,36,103,330236,1,3,840.84,2,1,6,0,0,0,1,1,1,2,1,0,1,0,0,0,9920,0,9999999,185000,501
2022,202201,947736,2022001043831,2202.2,2022009477361,36,47,431836,1,1,2212.21,1,70,1,0,0,2,1,2,1,1,1,0,2,1,10,2,9140,40,15000,15000,88
2022,202201,947736,2022001043831,2202.2,2022009477361,36,47,431836,1,2,2172.17,2,68,1,0,0,2,1,2,1,1,1,8,81,3,30,1,3030,0,0,15000,88
2022,202201,947746,2022001043974,150.15,2022009477461,36,0,250036,1,1,160.16,2,81,5,0,0,3,1,1,1,2,1,7,71,3,30,1,5860,0,5100,5100,38
2022,202201,947756,2022001044123,1121.12,2022009477561,36,29,120336,1,1,1121.12,1,52,6,0,0,0,1,1,1,2,1,5,50,1,10,2,430,40,62000,62000,424
2022,202201,947766,2022001044317,530.53,2022009477661,36,119,311136,1,1,530.53,1,64,1,0,0,0,1,1,1,2,1,11,114,1,10,2,1550,50,75000,120000,501
2022,202201,947766,2022001044317,530.53,2022009477661,36,119,311136,1,2,920.92,2,65,1,4,411,2,1,1,1,2,2,11,114,3,30,1,9920,0,45000,120000,501
2022,202201,947776,2022001044558,450.45,2022009477761,36,0,280436,1,1,450.45,1,31,1,0,0,0,1,1,1,2,1,10,101,1,12,2,1000,45,122800,252800,501
2022,202201,947776,2022001044558,450.45,2022009477761,36,0,280436,1,2,520.52,2,28,1,0,0,3,1,1,1,2,1,11,114,1,10,2,1000,45,130000,252800,501
2022,202201,947786,2022001044774,1521.52,2022009477861,36,5,422136,1,1,1521.52,1,52,6,4,498,0,1,1,1,1,2,0,2,3,30,1,4000,40,25000,25000,171
2022,202201,947796,2022001044910,450.45,2022009477961,36,93,170036,1,1,450.45,2,24,6,0,0,0,1,1,1,2,1,10,101,1,10,2,4620,40,31000,91000,484
2022,202201,947796,2022001044910,450.45,2022009477961,36,93,170036,1,2,600.6,2,21,6,0,0,0,1,1,1,2,1,6,63,1,10,2,4010,60,60000,91000,484
2022,202201,947806,2022001045159,2002.0,2022009478061,36,81,441336,1,1,2002.0,1,72,5,0,0,0,1,2,1,1,1,6,64,3,30,1,9920,0,50900,62900,286
2022,202201,947806,2022001045159,2002.0,2022009478061,36,81,441336,1,2,1761.76,1,71,4,0,0,0,1,2,1,1,1,7,71,3,30,1,9920,0,0,62900,286
2022,202201,947806,2022001045159,2002.0,2022009478061,36,81,441336,1,3,1941.94,2,95,5,0,0,0,1,2,1,1,1,6,65,3,30,1,9920,0,12000,62900,286
2022,202201,947816,2022001045515,230.23,2022009478161,36,0,70436,1,1,220.22,2,67,1,0,0,0,1,1,1,2,1,10,101,3,30,1,2310,0,71200,120500,501
2022,202201,947816,2022001045515,230.23,2022009478161,36,0,70436,1,2,270.27,1,58,1,0,0,0,1,1,1,2,1,10,101,1,10,2,3210,40,49300,120500,501
2022,202201,947826,2022001045666,570.57,2022009478261,36,0,30036,1,1,560.56,2,72,5,0,0,0,1,1,1,2,2,6,64,3,30,1,9920,0,25500,25500,189
2022,202201,947836,2022001045895,950.95,2022009478361,36,0,220136,1,1,940.94,1,55,1,0,0,0,1,1,1,2,1,7,71,1,10,2,4700,50,75000,86000,457
2022,202201,947836,2022001045895,950.95,2022009478361,36,0,220136,1,2,750.75,2,59,1,0,0,0,1,1,1,2,1,6,63,1,10,2,4760,16,11000,86000,457
2022,202201,947846,2022001046022,2332.33,2022009478461,36,29,120436,1,1,2332.33,1,39,1,0,0,0,1,1,1,1,2,7,71,1,10,2,120,37,45000,45000,158
2022,202201,947846,2022001046022,2332.33,2022009478461,36,29,120436,1,2,2622.62,2,35,1,0,0,0,1,1,1,1,2,8,81,3,30,1,9920,0,0,45000,158
2022,202201,947846,2022001046022,2332.33,2022009478461,36,29,120436,1,3,2172.17,2,5,6,0,0,0,1,1,1,1,2,1,12,0,0,0,9920,0,9999999,45000,158
2022,202201,947846,2022001046022,2332.33,2022009478461,36,29,120436,1,4,1811.81,2,3,6,0,0,0,1,1,1,1,2,1,11,0,0,0,9920,0,9999999,45000,158
2022,202201,947856,2022001046189,570.57,2022009478561,36,91,180136,1,1,580.58,2,61,4,0,0,1,1,1,1,2,1,10,101,1,10,2,5310,12,48300,48300,250
2022,202201,947856,2022001046189,570.57,2022009478561,36,91,180136,1,2,540.54,1,12,6,0,0,0,1,1,1,2,1,2,22,0,0,0,9920,0,9999999,48300,250
2022,202201,947866,2022001046379,1131.13,2022009478661,36,55,90436,1,1,1121.12,2,65,4,0,0,0,1,1,1,2,1,6,65,1,10,2,2140,38,49000,49000,364
2022,202201,947876,2022001046527,360.36,2022009478761,36,0,70136,1,1,360.36,1,71,6,0,0,0,1,1,1,2,1,10,101,1,10,2,4920,60,61800,61800,459
2022,202201,947886,2022001046712,990.99,2022009478861,36,119,310236,1,1,990.99,1,54,1,0,0,0,1,1,1,2,1,7,71,1,10,2,7220,40,100000,157000,501
2022,202201,947886,2022001046712,990.99,2022009478861,36,119,310236,1,2,850.85,2,52,1,0,0,0,1,1,1,2,1,7,71,1,10,2,5120,30,57000,157000,501
2022,202201,947896,2022001046851,610.61,2022009478961,36,59,320436,1,1,610.61,1,55,1,0,0,2,2,1,1,1,1,10,101,1,10,2,110,50,325000,556000,501
2022,202201,947896,2022001046851,610.61,2022009478961,36,59,320436,1,2,430.43,2,53,1,0,0,2,2,1,1,1,1,10,101,1,10,2,4720,35,30000,556000,501
2022,202201,947896,2022001046851,610.61,2022009478961,36,59,320436,1,3,630.63,2,25,6,0,0,0,2,1,1,1,1,10,101,1,10,2,1000,60,201000,556000,501
2022,202201,947906,2022001046984,160.16,2022009479061,36,0,130036,1,1,160.16,2,81,1,0,0,0,1,1,1,2,1,6,63,3,30,1,9920,0,27600,52480,309
2022,202201,947906,2022001046984,160.16,2022009479061,36,0,130036,1,2,160.16,1,82,1,0,0,0,1,1,1,2,1,6,65,3,30,1,9920,0,24880,52480,309
2022,202201,947916,2022001047074,570.57,2022009479161,36,0,100036,1,1,570.57,1,31,1,0,0,0,1,1,1,2,1,10,101,1,10,2,10,45,55000,95000,501
2022,202201,947916,2022001047074,570.57,2022009479161,36,0,100036,1,2,600.6,2,31,1,0,0,0,1,1,1,2,1,10,101,1,10,2,3130,40,40000,95000,501
2022,202201,947926,2022001047269,3123.12,2022009479261,36,0,220136,1,1,3123.12,1,47,6,0,0,0,1,1,1,2,1,6,64,1,10,2,9610,40,30000,30000,205
2022,202201,947936,2022001047447,610.61,2022009479361,36,59,321136,1,1,600.6,1,60,1,0,0,0,1,1,1,2,1,6,63,1,10,2,4840,45,220000,496000,501
2022,202201,947936,2022001047447,610.61,2022009479361,36,59,321136,1,2,450.45,2,59,1,0,0,0,1,1,1,2,1,10,101,1,10,2,4840,50,275000,496000,501
2022,202201,947936,2022001047447,610.61,2022009479361,36,59,321136,1,3,500.5,1,19,6,0,0,0,1,1,1,2,1,6,63,3,30,1,4720,8,1000,496000,501
2022,202201,947946,2022001047666,680.68,2022009479461,36,119,310236,1,1,680.68,1,90,1,0,0,2,1,1,1,2,1,7,71,3,30,1,9920,0,84500,151500,501
